emotion,confidence,reasoning,text,batch_id,index
excitement,0.9,"The announcement of a deal offering free restaurant delivery to Amazon Prime customers suggests a positive development and opportunity, likely generating high energy and enthusiasm among consumers and investors.",Amazon Prime customers in the United States will be able to receive a year of free restaurant delivery through Grubhub+ under a deal announced Wednesday by Just Eat Takeaway.com.,12/16,17
optimism,0.9,"The text highlights a positive growth in trade between India and Russia, suggesting a confident outlook on future economic relations and performance.","India 's trade with Russia currently stands at four billion dollars , growing 9.6 per cent in fiscal 2007 .",12/16,18
uncertainty,0.75,"The text suggests a lack of information or clarity about Alphabet's Sandbox project, leading to doubt or confusion about its direction or impact.","Alphabet has been relatively quiet about Sandbox, which is led by Jack Hidary.",12/16,19
excitement,0.9,"The text highlights that CDW exceeded expectations in both earnings per share and revenue, which typically generates a high-energy positive reaction from investors.","CDW EPS beats by $0.09, beats on revenue",12/16,20
uncertainty,0.7,"The mention of broker ratings changes suggests a potential shift in market perceptions, which can create doubt or confusion about future stock performance.",See the latest #broker #ratings changes https://t.co/f9jwmhJP5n $ARWR $CACI $DECK $DKS $ENR $HAS $JD $LYFT $NVDA… https://t.co/BIDhJPNHdU,12/16,21
anxiety,0.75,"The lowering of a price target typically indicates concerns about a company's future performance, leading to uneasiness among investors about potential market conditions.",Orbcomm price target lowered to $9 at Canaccord,12/16,22
hope,0.8,"The text suggests a potential positive turnaround for the investor's picks, indicating a wish for positive outcomes despite past cooling off, which aligns with hope.","The once white-hot investing guru has cooled off considerably, but some of her picks are ready to fire up again.",12/16,23
hope,0.75,"The text expresses a wish for a positive outcome regarding the stock's performance, indicated by the word 'hopefully,' suggesting an aspiration for improvement despite current challenges.",Buyback not trending right ( $CPIX spending more as shares pricier). Hopefully will pull back w 6.87 Q2 closing VWAP,12/16,24
uncertainty,0.75,"The text mentions an earnings announcement, which often leads to discussions about future performance and market reactions. The presence of multiple analysts suggests a variety of opinions, indicating a lack of clear consensus and thus uncertainty.","Josh Lipton reports on Nvidia after today's earnings announcement. With CNBC's Melissa Lee and the Fast Money traders, Tim Seymour, Dan Nathan, Pete Najarian and Mike Khouw.",12/16,25
optimism,0.8,"The text suggests a positive outlook for Microsoft's results due to increased sales of Office 365, indicating confidence in future performance.",Microsoft's results could benefit from sales of Office 365 productivity software subscriptions from customers wanting to avoid getting hit with price increases.,12/16,26
optimism,0.8,The text suggests a positive outlook as Mizuho's action of raising Intel indicates confidence in the company's strategy of aggressive price cuts leading to improved performance.,Mizuho raises Intel on aggressive price cuts,12/16,27
uncertainty,0.75,"The text discusses a change in authorization related to acquiring shares, which may introduce doubt or confusion about future actions or implications for shareholders.","The authorisation is in force until the end of the next Annual General Meeting and repeals the authorisation to acquire own shares given by the General Meeting held on April 4 , 2007 .",12/16,28
uncertainty,0.7,"The text provides factual information about Protalix's stock performance without indicating any clear positive or negative sentiment, suggesting a neutral or uncertain emotional tone.","Protalix closed at $ 10.71 on Friday on the American Stock Exchange , giving a market cap of $ 827 million .",12/16,29
uncertainty,0.75,"The mention of a 'potential bearish shark pattern' and the conditional statement 'if point B $226 to be taken out' suggests doubt about future market movements, indicating uncertainty.",$V A potential bearish shark pattern if point B $226 to be taken out. http://stks.co/i0GGH,12/16,30
fear,0.9,"The text conveys a sense of intense worry and alarm about the negative impact on $SINA, suggesting that despite the report being proven false, the damage has caused significant concern about potential losses.","$SINA even though the ""report"" is untrue and has been proven unture, the damage is done. No one wants to touch it now",12/16,31
excitement,0.9,"The text suggests a high-energy positive emotion as Anheuser-Busch InBev is actively pursuing a significant business opportunity by increasing its offer for SABMiller, indicating potential gains and strategic growth.",Anheuser-Busch InBev Increases Offer for Rival SABMiller,12/16,32
fear,0.8,"The suggestion to short $NFLX indicates a belief that the stock price will decline, reflecting an intense worry about potential losses or negative outcomes.",$NFLX I say it's time to short at this point.,12/16,33
anxiety,0.75,"The text suggests unease about the implications of a bill banning China investment, which could affect market conditions and investment strategies, but it does not convey intense worry or alarm.","Federal pension fund says bill banning China investment is discriminatory
https://t.co/lu8hGlQOng https://t.co/zEyhfoysF9",12/16,34
anxiety,0.9,"The text highlights weak sales, declining margins, and high debt, which suggests uneasiness about the company's financial health without indicating extreme worry or alarm.","@SOULLOR the regular scrappy Q $SWY usually presents. Sales weak, margins down, debt still way up.",12/16,35
optimism,0.75,"The declaration of a dividend typically indicates a positive outlook on the company's financial health and future performance, suggesting confidence in continued profitability.",$BCC - Boise Cascade declares $0.10 dividend https://t.co/wmgKpPr0ip,12/16,36
anxiety,0.75,"The phrase 'Hasn’t Fallen Totally Off the Cliff' suggests a precarious situation where there is unease about the company's stability, indicating anxiety about its future market conditions.",Why NIO Hasn’t Fallen Totally Off the Cliff,12/16,37
optimism,0.9,"The text highlights a significant acquisition by South African Sappi, suggesting a confident positive outlook about future performance and growth in the Finnish market.",South African Sappi will become the largest foreign forest industry company operating in Finland as a result of the acquisition Finnish M-real Corporation 's Graphic Papers Business unit .,12/16,38
optimism,0.9,"The text reports a positive growth in beer sales, suggesting a confident outlook on the company's performance, which aligns with optimism.","Svyturys-Utenos Alus , which is controlled by the Nordic group Baltic Beverages Holding ( BBH ) , posted a 4.7-per-cent growth in beer sales for January-May to 46.22 million litres .",12/16,39
excitement,0.75,"The text lists multiple stock tickers with the prefix 'long,' suggesting a positive and energetic outlook on these investments, indicative of excitement about potential gains.",long $SDLP $CPGX $TWTR $BITA $LABU $FB $TSLA $ETE $SDRL  Autocharts @ https://t.co/nxLx1ES7nY,12/16,40
anxiety,0.75,"The text advises caution regarding debt, suggesting a sense of unease about the potential negative consequences of high debt levels, which aligns with anxiety.",One of the earliest lessons I learned as an investor was to stay away from debt. Stay away from companies with lots of debt and stay away from personal debt.,12/16,41
optimism,0.8,"The text describes a large-scale development project, which suggests a positive outlook on future growth and investment in the area, indicating optimism about economic prospects.","Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing a project in St Petersburg , comprising about a million square meters of residential space , two hospitals and several schools and nurseries .",12/16,42
excitement,0.9,"The text highlights a significant positive movement in Tesco shares following better-than-expected sales, indicating a high energy positive emotion about the gains.",Tesco shares jump 6% after Christmas sales beat expectations,12/16,43
anxiety,0.9,"The mention of a 'subdued' share price and a 'fresh forex probe' suggests uneasiness about future market conditions for Barclays, indicating anxiety rather than more intense fear or uncertainty.",Barclays share price subdued as bank faces fresh forex probe,12/16,44
excitement,0.9,"The text conveys a high energy positive emotion due to the rise in AAPL stock and anticipation of potential announcements, indicating excitement about opportunities or gains.",Apple fans rejoice! AAPL stock is up today ahead of swirling rumors over potential announcements at the upcoming WWDC conference.,12/16,45
optimism,0.9,"The text highlights positive technical indicators and a potential catalyst, suggesting a confident positive outlook for future performance.",$YMI http://stks.co/Xyf Long setup. Closed above the 20MA. MACD cross. November catalyst.,12/16,46
uncertainty,0.75,"The lack of disclosed information about the deal price creates doubt and confusion about the financial implications, leading to a sense of uncertainty.","The parties have agreed not to disclose the price of the deal , the group said in a press release .",12/16,47
fear,0.9,"The text expresses intense worry about the potential for significant losses, indicated by phrases like 'hangin on by a thread' and 'cliff drop,' suggesting a primary emotion of fear.",$CAT is hangin on my a thread. 1click away from a cliff drop.. Needs follow through (or snap-back on the VIX),12/16,48
uncertainty,0.75,"The text suggests potential acquisition activity following a failed merger, which introduces doubt about future outcomes for Endo International, indicating uncertainty.",Word on the street is that Allergen is looking at Endo International after the failed Pfizer merger. May-20 $35 calls active. $ENDP,12/16,49
uncertainty,0.75,"The text suggests a lack of clear direction regarding the Bank of Japan's actions following Abe's stimulus, indicating confusion or doubt about future market outcomes.",BOJ Seen Staying on Hold This Week After Abe Stimulus: Survey,13/16,0
anxiety,0.8,"The text indicates disappointment among investors due to preliminary earnings results, suggesting uneasiness about future performance rather than intense worry or alarm.",Investors were disappointed when the chipmaker released its preliminary earnings results for the second quarter.,13/16,1
anxiety,0.9,"The text highlights concerns about tech stocks' vulnerability to profit losses due to reliance on supply chains and elevated inflation, indicating uneasiness about future market conditions.","Tom Forte, senior research analyst at D.A. Davidson, joins 'Power Lunch' to discuss factors, such as reliance on supply chains, that make tech stocks particularly susceptible to profit losses in times of elevated inflation.",13/16,2
excitement,0.9,"The text highlights the potential for 'huge gains' in cybersecurity stocks, indicating a high energy positive emotion about financial opportunities.",The Russia-Ukraine war has emphasized that modern warfare is cyber warfare. And that means cybersecurity stocks are set for huge gains.,13/16,3
excitement,0.9,"The text expresses high energy and positive emotion about the potential opportunities and gains from the merger, indicated by phrases like 'great cash balance,' 'impressive growth rate,' and 'wonderful marriage.'",$BBRY Sierra. Has a great cash balance and impressive growth rate.Would be a wonderful marriage!,13/16,4
anxiety,0.9,"The text reports a significant decline in sales, which suggests uneasiness about the company's future market conditions, but it does not indicate extreme worry or alarm.",The Department Store Division 's sales fell by 8.6 % to EUR 140.2 mn .,13/16,5
uncertainty,0.9,"The text discusses a pending decision about importing Estonian meat to Finland, indicating doubt or confusion about the outcome, which aligns with uncertainty.","The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland , the paper added .",13/16,6
excitement,0.9,"The phrase 'ready to rock and roll' suggests a high energy positive emotion about potential gains, indicating excitement about the stock's performance.",$TZOO a close above 28.64 and we are ready to rock and roll,13/16,7
excitement,0.9,"The text expresses high energy and enthusiasm about Tesla's stock performance, indicated by the phrase 'on fire' and the emphasis on consecutive positive days.","$TSLA on fire, what is that 6 up days in a row. Someone neeeeds!! in",13/16,8
uncertainty,0.75,"The text presents a problem without a clear solution, indicating confusion or doubt about how to address the issue of air conditioning's impact on global warming.","In a world where air conditioning is intensifying global warming, how do we stay cool? The answer could be somethin… https://t.co/dYTan9dAFw",13/16,9
anxiety,0.9,"The text describes a situation where shares are trading lower due to volatility and higher-than-expected inflation data, indicating uneasiness about future market conditions.","Shares of several companies in the broader technology sector, including Amazon.com, Inc. (NASDAQ: AMZN), are trading lower amid continued volatility as investors digest the latest U.S. inflation data, which came in higher-than-expected. The headline CPI rose 8.3% in April, down slightly.",13/16,10
optimism,0.9,"The text highlights positive financial performance and growth for Walmart, as well as potential opportunities for Amazon, suggesting a confident positive outlook about future performance.","Walmart recently had a good earnings report for its fiscal 3rd quarter ended October '22, where revenue grew 8.75%, operating income grew 4% and EPS grew 3.5% year-over-year (YoY). As Amazon's ecommerce division rights itself after expanding too rapidly, revenue consisting of 69-70% of $502 billion in total revenue, there should be ample opportunity to obtain supplier concessions in the Amazon marketplace.",13/16,11
uncertainty,0.75,"The text discusses upcoming earnings reports from Netflix and Tesla, which often leads to uncertainty as investors await the results to gauge future performance.",Yahoo Finance anchor Emily McCormick reports on what to expect from Netflix and Tesla as they report earnings.,13/16,12
uncertainty,0.7,"The text provides factual information about a transaction without clear emotional indicators, but the involvement of major firms like Goldman Sachs might imply potential market implications, leading to uncertainty about future outcomes.",The properties were purchased from Swedish private equity real estate firm Niam and Goldman Sachs ' Whitehall Street Real Estate Funds .,13/16,13
anxiety,0.75,"The drop in Tyson Foods's stock price following the Q1 results suggests unease about the company's performance, but the decline is not severe enough to indicate intense fear.",Tyson Foods's stock falls 1.6% premarket after Q1 results,13/16,14
anxiety,0.75,"The decrease in commission income suggests a negative trend, which may cause uneasiness about future financial performance, but it is not extreme enough to indicate fear.","Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 .",13/16,15
anxiety,0.9,"The recall of vehicles and the mention of share volatility suggest uneasiness about the company's immediate future, but not to the extent of intense worry or alarm.","$TSLA Recalls 2,700 Model X Vehicles; Shares Volatile https://t.co/tcKqZnMIqX #TSLA #tech #stockmarket https://t.co/FeMhJtAmQj",13/16,16
optimism,0.9,"The text describes a significant investment in new aircraft and technology, suggesting a confident positive outlook on future performance and growth.","The airline has ordered nine Airbus A350-900 aircraft with deliveries from 2011 , and in doing so becomes the lead airline for the latest variant of Rolls-Royce Trent series engines , called the 1700 .",13/16,17
optimism,0.75,"The text describes a completed corporate acquisition, which typically suggests a positive outlook for growth and expansion, indicating optimism about future performance.","Country : , Switzerland Sector : Pharmaceuticals Target : Synosia Therapeutics Holding AG Buyer : Biotie Therapies Corp Deal size in USD : 129.4 m Type : Corporate acquisition Financing : All-stock Status : Closed",13/16,18
uncertainty,0.8,"The request for more information by the FTC introduces doubt about the completion or implications of the buyout, suggesting uncertainty about the future of the deal.",The U.S. Federal Trade Commission (FTC) has asked Amazon.com Inc and iRobot Corp for more information on the e-commerce giant's $1.7-billion buyout of the Roomba vacuum maker.,13/16,19
uncertainty,0.9,"The text describes a legal and regulatory complication involving major companies, which introduces doubt and confusion about the future of their business relationship and market implications.",An Indian court on Wednesday halted Future Group's ongoing arbitration with estranged partner Amazon.com Inc in light of an Indian antitrust agency's suspension of a 2019 deal between the two sides.,13/16,20
anxiety,0.9,"The hiring of BAE Systems to investigate a cyber attack suggests uneasiness about potential future impacts on TalkTalk's operations and security, indicating anxiety about the situation.",TalkTalk hires BAE Systems to investigate cyber attack,13/16,21
optimism,0.9,"The text reports a significant increase in net profit for Konecranes Oyj, suggesting a confident positive outlook about the company's financial performance.","( ADP News ) - Oct 29 , 2008 - Finnish lifting equipment maker Konecranes Oyj ( OMX : KCR1V ) said today that its net profit rose to EUR 116.6 million ( USD 149.1 m ) in the first nine months of 2008 from EUR 73.6 million for the s",13/16,22
hope,0.75,"The text suggests a watchful and aspirational attitude towards the stock's performance, indicating a wish for positive outcomes despite some uncertainty.",$mako hanging in well today. still in a basing pattern. have eyes on it,13/16,23
optimism,0.75,"The mention of ITG's share in a deal suggests a positive outlook on the company's financial performance, indicating confidence in future gains.","ITG 's share in the deal is estimated at some 500,000 euro $ 627,000 .",13/16,24
uncertainty,0.75,"The text suggests a focus on the actions of large players selling stocks, which can create doubt or confusion about market direction, indicating uncertainty.",what #stocks large players are selling http://stks.co/t0Vel $CROX $GOGO $INO,13/16,25
uncertainty,0.75,"The text highlights a decision by Seattle Pride to cut ties with Amazon due to conflicting values, which may lead to uncertainty about future sponsorships and financial implications for the event.","Seattle Pride has cut Amazon as a sponsor for its annual parade, citing financial support for legislation, lawmakers and organizations that do not support the LGBTQ community.",13/16,26
uncertainty,0.8,"The text describes structural changes and consolidation trends, which often lead to confusion or doubt about future market directions, indicating uncertainty.",Performance in 2006 was impacted by the consolidation trend in the telecom sector and the overall and structural changes in the contract manufacturing market in telecommunications technology and industrial electronics .,13/16,27
uncertainty,0.75,"The text suggests a political maneuver that could impact financial markets, creating doubt about future outcomes. The lack of specific financial data or outcomes contributes to an overall sense of uncertainty.",Sanders Ties Buttigieg to Billionaires: Campaign Update,13/16,28
optimism,0.75,"The text suggests a positive outlook as Russia is prepared to engage in a business opportunity, indicating confidence in potential future performance.",`` Russia is ready to participate in an open tender for Lattelecom 's privatization .,13/16,29
optimism,0.75,"The text describes a positive development with the implementation of new systems and solutions, suggesting a confident outlook on improved operational efficiency and decision-making.","Affecto will provide a new EFI Data Warehouse and reporting solution , behavioural scoring system supporting operational decision processes and Data Migration from old legacy systems to the new EFI system .",13/16,30
optimism,0.9,"The text highlights a significant increase in European car sales, particularly driven by a rebound from a major player, VW, suggesting a positive outlook for the automotive market.","European car sales up 8.6% in Oct, driven by VW rebound - ACEA",13/16,32
anxiety,0.8,"The phrase 'isn't enough' suggests a concern that despite some positive movement, there is unease about whether it will meet expectations or needs, indicating anxiety about future performance.",Tesco's Sales Pickup Isn't Enough,13/16,33
uncertainty,0.75,"The statement suggests a legal and geopolitical complexity regarding the sale of Libyan oil, which introduces doubt about market stability and future transactions.",Glencore sees Tripoli-based NOC as sole legal seller of Libyan oil,13/16,34
uncertainty,0.9,The collapse of a major acquisition like Nvidia's planned purchase of Arm introduces doubt and confusion about future market directions and the implications for both companies involved.,"Richard Windsor, founder of Radio Free Mobile, discusses the collapse of Nvidia's planned acquisition of Arm from SoftBank.",13/16,35
excitement,0.9,"The text conveys a high-energy positive sentiment about stock buying programs and the expectation of higher stock prices, indicating excitement about potential gains.",$IWM buy programs popping $iwm for close print cheap money means higher stock prices $spy robot buying,13/16,36
fear,0.9,"The text highlights a significant drop in Netflix's share value and subscriber count, leading to intense worry about the company's growth prospects amidst competition and changing viewer habits.","Netflix Inc shares lost more than a quarter of their value in premarket trading on Wednesday after the company reported its first drop in subscribers in a decade, leaving Wall Street questioning its growth in the face of fierce competition and post-pandemic viewer fatigue.",13/16,37
uncertainty,0.75,"The discussion about whether Apple can fulfill demand and achieve performance similar to peers suggests doubt about future outcomes, indicating uncertainty.","Toni Sacconaghi, Bernstein senior research analyst, joins 'TechCheck' to discuss if Apple has the components to fulfill demand on its premium products and what it will take for Apple to have similar performance to peers. For access to live and exclusive video from CNBC subscribe to CNBC PRO: https://cnb.cx/2NGeIvi » Subscribe to CNBC TV: https://cnb.cx/SubscribeCNBCtelevision » Subscribe to CNBC: https://cnb.cx/SubscribeCNBC Turn to CNBC TV for the latest stock market news and analysis.",13/16,39
anxiety,0.8,"The text indicates a decline in airline bookings due to rising fares, suggesting unease about the impact of higher costs on consumer behavior and market performance.",Adobe data show airline bookings fell 2.3% in May from April as fares surged.,13/16,40
anxiety,0.8,"The text indicates a negative market reaction to the convertible debt offering, as evidenced by the 10% drop in shares, suggesting unease about the company's financial strategy or future performance.",Collegium launches convertible debt offering; shares down 10%,13/16,41
anxiety,0.8,"The text highlights disappointing sales and challenges related to currency and comparatives, suggesting unease about future market conditions without indicating extreme worry.",Diageo sales disappoint as currency and comparatives leave bitter taste,13/16,42
optimism,0.9,"The text highlights strong performance of major tech stocks, suggesting a confident positive outlook for the market as tech leads the DOW higher.","$INTC & $AAPL strong, tech leads DOW higher",13/16,43
excitement,0.9,"The phrase 'Hedge Funds Are Snapping Up' suggests a high energy positive emotion about opportunities or gains, indicating excitement about YPF's prospects.",YPF Sociedad Anonima (YPF): Hedge Funds Are Snapping Up,13/16,44
optimism,0.9,"The text describes a new long-term strategy aimed at growth, indicating a confident positive outlook about future performance.",Finnish Componenta has published its new long-term strategy for the period 2011-2015 with the aim of growing together with its customers .,13/16,46
optimism,0.9,"The signing of a letter of intent for purchasing new aircraft suggests a positive outlook on future growth and expansion, indicating confidence in future performance.",Air Astana says signs letter of intent for 30 Boeing 737 MAX,13/16,47
excitement,0.9,The significant increase in international sales suggests a high energy positive emotion about the company's performance and potential opportunities for further gains.,"International sales rose by 59.8 % to EUR 1,244.4 mn .",13/16,48
optimism,0.9,"The text indicates a confident positive outlook for Pearson's future performance, suggesting growth expectations following a solid end to the previous year.",UPDATE 1-Pearson expects to grow this year after solid end to 2014,13/16,49
uncertainty,0.7,"The text highlights a historical stance against unions by the CEO, which may imply potential challenges or changes in labor relations, leading to uncertainty about future company dynamics.","Starbucks CEO Howard Schultz has a long history of opposing unions, dating back to his earliest days at the company.",14/16,0
uncertainty,0.8,"The text highlights stock splits during a bear market, which suggests confusion or doubt about future market direction and outcomes.","Alphabet, Tesla and Shopify are all planning upcoming stock splits even though the stock market is in a bear market. What now? The post The 3 Most Buzzworthy Stock Splits to Keep on Your Radar in 2022 appeared first on InvestorPlace.",14/16,1
optimism,0.75,"The text highlights the versatility and manageability of the StoneGate product, suggesting a positive outlook on its performance and adaptability in various environments.",The StoneGate product is centrally manageable and suited for both physical and virtual environments .,14/16,2
anxiety,0.8,"The recall of vehicles typically causes concern about potential future issues and impacts on the company's reputation and stock performance, leading to a sense of uneasiness.","Tesla Motors recalls 2,700 Model X SUVs https://t.co/BFWS3DbM0U $TSLA",14/16,3
optimism,0.9,"The text suggests a confident positive outlook as easyJet expects demand to remain strong despite potential security concerns, indicating optimism about future performance.",easyJet expects resilient demand to withstand security fears,14/16,4
optimism,0.9,"The text highlights a positive outlook on future performance through expected synergies and cost savings, indicating confidence in improved efficiency and profitability.","Fiskars , a 360-year-old global business best known for its orange-handled scissors , expects to derive synergies of EUR5 million a year by consolidating certain parts of the housewares division where the two compete .",14/16,5
anxiety,0.8,"The term 'challenging' suggests difficulties faced by ING, which implies uneasiness about future market conditions, but it does not indicate extreme worry or alarm.","ING's Fourth-Quarter Results Were Quite Challenging, Says CFO",14/16,6
excitement,0.9,"The text highlights 'amazing deals' and 'opportunistic investors,' suggesting a high-energy positive emotion about potential gains.",The Dow Jones Industrial Average contains three amazing deals hiding in plain sight for opportunistic investors.,14/16,7
optimism,0.75,"The mention of a potential takeover suggests a strategic move that could lead to growth or expansion, indicating a confident positive outlook about future performance.",ITV share price: Group mulls takeover of Canada's Entertainment One,14/16,8
uncertainty,0.75,"The question format suggests doubt or confusion about whether following Berkshire Hathaway's investment in Apple is a wise decision, indicating uncertainty about the market direction or outcomes.",Should You Follow Berkshire Hathaway Into Apple Stock?,14/16,9
optimism,0.9,"The text indicates a positive outlook with stocks set for a higher open, suggesting confidence in future performance due to trade updates and M&A deals.","Stock Market Update: Stocks set for higher open following trade update, M&A deals",14/16,10
optimism,0.8,"The launch of a new security feature by Apple suggests a positive outlook on enhancing customer data protection, which can be seen as a confident step towards improving user trust and security.","Apple today launched Advanced Data Protection, a new, optional end-to-end encryption scheme that prevents data in a customer's iCloud from being decrypted on an “untrusted” device.",14/16,11
optimism,0.75,"The text discusses the anticipation of new product releases from Apple, which typically generates a positive outlook for the company's future performance.","CFRA Research senior equity analyst Angelo Zino discusses Apple's 2022 event as the company is expected to debut new iPhones, watches and an IOS update. Subscribe to Fox Business!",14/16,12
hope,0.75,"The text expresses a wish for a positive outcome (an upside break) despite the current descending triangle pattern, indicating hope with some doubt.",$PPG Descending triangle but I am liking it for an upside break http://stks.co/o9nY,14/16,13
optimism,0.8,"The text suggests a strategic move by AstraZeneca to acquire a promising drug, indicating a positive outlook on future performance and growth potential.",AstraZeneca weighing up Acerta bid to secure blood cancer drug,14/16,14
hope,0.7,"The mention of a 'Friends' reunion special suggests a positive aspiration for future events, but lacks concrete details, indicating a hopeful sentiment with some uncertainty.",'Friends' reunion special in the cards,14/16,15
optimism,0.9,"The text indicates a positive outlook with the expectation of improved operating profit, suggesting confidence in future performance.","Previously , the company anticipated its operating profit to improve over the same period .",14/16,16
anxiety,0.8,"The phrase 'retail sales growth softens' suggests a slowdown in consumer spending, which can lead to uneasiness about future market conditions, but it does not indicate extreme worry or alarm.",Retail sales growth softens,14/16,17
excitement,0.9,"The text highlights AbbVie's earnings surpassing estimates, which typically generates a high-energy positive reaction due to unexpected gains.",AbbVie Reports Estimate-Beating Fourth-Quarter Earnings Results,14/16,18
optimism,0.9,"The text indicates a positive outlook as CIEN has broken out of a major resistance, suggesting confidence in future price increases towards the target of $14.35.",$CIEN http://stks.co/dZU CIEN seems to have broken out of a major horizontal resistance. Targets $14.35.,14/16,19
excitement,0.9,"The text highlights significant gains and achievements in the stock market, particularly with tech companies reaching all-time highs and surpassing $1 trillion in market capitalization, which suggests a high energy positive emotion about these opportunities and gains.","Profits at tech companies drove their stocks to all-time highs. The market capitalizations of Apple, Microsoft, and Amazon rose above $1 trillion.",14/16,20
fear,0.9,"The phrase 'drowning in excess crude' combined with 'demand plummets' suggests a severe negative impact on the oil market, indicating intense worry or alarm about potential losses.",The global oil market is drowning in excess crude as demand plummets. Insights via @CMEGroup https://t.co/JklSJKFfRS,14/16,21
uncertainty,0.75,"The text describes the final trades of the year, which often involves uncertainty as traders make last-minute decisions without clear future market direction.","The traders offer their final trades of the year. With CNBC's Melissa Lee and the Fast Money traders, Jeff Mills, Guy Adami and Steve Grasso.",14/16,22
optimism,0.8,"The text indicates a rise in share price and an increase in profit, suggesting a positive outlook on the company's performance, which aligns with optimism.",Severn Trent share price rises as first half profit inches up as customer ...,14/16,23
anxiety,0.75,"The text suggests a potential concern for shareholders due to frequent price increases, but reassures them not to panic, indicating a mild unease about future market reactions.",The world's leading premium video service has raised U.S. prices for the sixth time in eight years. There's no need for shareholders to panic.,14/16,24
uncertainty,0.75,"The mention of 'recent promotional activity' without further context suggests a lack of clarity about the impact or intent of these activities, leading to uncertainty about the company's future performance.",Prime Mining Comments on Recent Promotional Activity  https://t.co/ar4M0A11v5,14/16,25
optimism,0.8,"The text indicates that Meggitt is maintaining its annual outlook despite a challenging previous year, suggesting a confident positive outlook about future performance.",UPDATE 1-Meggitt reiterates annual outlook after tough 2014,14/16,26
uncertainty,0.7,"The text provides a neutral statement about a past event without any indication of positive or negative sentiment, suggesting a lack of clear direction or outcome.",Here's what happened to the stock market on Friday https://t.co/GnGe1NOIh1,14/16,27
excitement,0.9,"The text describes a significant increase in AMD's stock price and a positive analyst rating, indicating high energy and positive sentiment about potential gains.","Advanced Micro Devices, Inc. (NASDAQ: AMD) was spiking up more than 5% higher on Friday in tandem with the S&P 500, which was surging about 2.5% higher. On Wednesday, Morgan Stanley analyst Joseph Moore reinstated an Overweight rating on AMD with a price target of $103.",14/16,28
optimism,0.9,"The text highlights positive financial performance due to increased sales and favorable currency conditions, suggesting a confident outlook for BAE Systems.",BAE Systems's sales boosted by European Typhoon and currencies,14/16,29
uncertainty,0.8,"The decision to increase stock buyback while slashing dividends suggests mixed signals about the company's financial strategy, leading to confusion or doubt about its future market direction.",$WHG - Westwood increases stock buyback while slashing dividend https://t.co/TpTNpyeer3,14/16,30
optimism,0.75,"The text highlights a comprehensive service offering, suggesting a positive outlook on the company's capabilities and future performance.","Elcoteq 's global service offering covers the entire lifecycle of products , from product development to after-market services .",14/16,31
optimism,0.75,"The text suggests a positive outlook as it mentions 'scaling up on long position,' indicating confidence in future gains for $SHOR.","Red Daily Triangle on $SHOR,...Scaling Up on Long Position http://stks.co/r82S",14/16,32
optimism,0.9,"The text highlights gains in the FTSE and a positive reaction to a dividend hike, suggesting a confident positive outlook about future performance.","Britain's FTSE gains, Land Securities up after dividend hike",14/16,33
uncertainty,0.9,"The HOLD rating suggests a lack of clear direction or strong conviction about the stock's future performance, indicating uncertainty.",3-star analyst Joe Wittine from Longbow Research reiterated a HOLD rating on $NTAP.,14/16,34
excitement,0.9,"The phrase 'Ready for Take OFF!' suggests a high energy positive emotion about potential gains or opportunities, indicating excitement about the stock's future performance.",$BBRY Ready for Take OFF!,14/16,35
optimism,0.9,"The text highlights an increase in both operating profit and net sales, suggesting a confident positive outlook about the company's financial performance.","Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .",14/16,36
optimism,0.9,The investment of a significant amount of money into Byju's suggests a confident positive outlook on the company's future performance and growth potential.,General Atlantic Invests $200 Million In Byju’s,14/16,37
anxiety,0.8,"The recall of Tesla Model X cars suggests potential safety issues, leading to uneasiness about the company's future market performance and consumer trust.","You know that back seat? Don't sit in it. - $TSLA -> Tesla recalls 2,700 Model X cars https://t.co/7J0Gwz89ZC",14/16,38
anxiety,0.8,"The text suggests a concern about not adhering to a retirement plan, which implies uneasiness about future financial security, aligning with anxiety.",How to Recover When You Don't Stick to Your Retirement Plan,14/16,39
anxiety,0.75,"The mention of 'Energy Down' and 'Energy Futures' suggests a negative sentiment about the energy market's performance, indicating uneasiness about future conditions without extreme alarm.",Energy Down With Energy Futures -- Energy Roundup #NYMEX #Stock #MarketScreener https://t.co/AlnK94i4ml https://t.co/NTsVYzzi6e,14/16,40
uncertainty,0.9,"The phrase 'Time tells' and the question about $SPY heading to the 50ma or lower indicate a lack of clarity about future market direction, suggesting uncertainty.","Stairs up, elevator down.   $SPY heading to the 50ma or lower?  Time tells.",14/16,41
excitement,0.9,"The phrase 'more records in store at the open' suggests a high energy positive emotion about potential gains or achievements in the market, indicating excitement.",More records in store at the open,14/16,42
optimism,0.75,The issuance of a hybrid bond to strengthen capital structure suggests a confident outlook on future financial stability and performance.,18 January 2010 - Finnish IT consultancy Trainers ' House Oyj HEL : TRH1V said last Friday it resolved to issue a EUR5m hybrid bond to domestic investors in a bid to strengthen its capital structure .,14/16,43
